title,Average rating,created_at,sentiment
Will a post-covid India be any different? . The corona pandemic has rattled everyone... will the post-covid period be worse? Please reach out fir my blog to read and share this article. Link to my blog given in my…  https://t.co/wJsnwdwP1i,0.49745437800884246,2020-05-08 08:46:22 UTC,NEGATIVE
Will a post-covid India be any different?  https://t.co/79PdR3dDX0  The corona pandemic has rattled everyone... will the post-covid period be worse?  #Covid19 #corona #postcovid   Please share the article...,0.41694207191467286,2020-05-08 07:55:58 UTC,NEGATIVE
Did #UttarPradesh just officially suspend the Constitution ?  @Mayawati @yadavakhilesh @BhimArmyChief cannot let this pass. #YogiAdityanath already has scant respect for #HumanRights. This is literally license to kill.  #Covidindia,0.2372595458291471,2020-05-07 19:04:23 UTC,NEGATIVE
COVID India  https://t.co/IsSmWLS1pU,0.6653910607099534,2020-05-07 16:37:42 UTC,NEGATIVE
"Three decades before Covid, India conducted the largest civilian evacuation in history  ThePrint's Srijan Shukla @srijshukla reports   https://t.co/FTWd8sBgeS",0.5376063019037247,2020-05-07 11:50:00 UTC,NEGATIVE
"Three decades before Covid, India conducted the largest civilian evacuation in history  And no, Akshay Kumar had nothing to do with the real thing...  Srijan Shukla @srijshukla reports on ThePrint’s #PastForward    https://t.co/ZLXxQGx2pQ",0.39428831040859225,2020-05-07 11:40:53 UTC,NEGATIVE
Amazed that we don’t have many more such conflicts or maybe they are just not reported as much? #MigrantsOnTheRoad #lockdownindia #covidindia  https://t.co/99hpJslvtV,0.44137310087680814,2020-05-07 10:28:02 UTC,NEGATIVE
"#MotivationalQuotes #8 #MQAA   ""The world breaks everyone and afterwards many are strong at the broken places."" -- Ernest Hemingway, A Farewell to Arms  @mapmygenome #COVID2019 #covidindia #hemingesy #coronavirus",0.464989672601223,2020-05-07 07:10:46 UTC,POSITIVE
Challenging .@TimesNow to dedicate your prime time #covidindia analysis in the coming week benchmarking India with South Asian neighbours and Sub Saharan Africa.,0.824566176533699,2020-05-06 17:41:49 UTC,POSITIVE
"The Karnataka Government has announced a relief package for workers affected by the #COVID19 pandemic. Rs. 5,000 will be paid to washermen, barbers, auto and taxi drivers. Read more here. #covidindia #CoronaUpdatesInIndia @CMofKarnataka    https://t.co/EzI2QTNu9E",0.5441875696182251,2020-05-06 12:39:34 UTC,NEGATIVE
"""The government is doing what it always has,” Abraham said. “You can’t expect a sudden burst of transparency because there’s a pandemic"". Important story from @sukhadatatke. #Covid  #India",0.6290599286556244,2020-05-06 12:37:26 UTC,POSITIVE
"Record 441 new #Covid19 positive cases reported in #Gujarat in a day. The state's tally is now at 6,245 cases.  #COVID2019india #covidindia",0.462531578540802,2020-05-05 14:08:52 UTC,NEGATIVE
Unsurprising. #lockdownindia is not  Flattening #covid Curve as in Italy or Spain  https://t.co/ZxUd7rY1rp #Covidindia,0.3992067450657487,2020-05-05 12:11:23 UTC,NEGATIVE
@amitabhk87 Post Covid India must attract global investment and robust Indian Entrepreneurship in Manufacturing and Target Trillion$ Export and Net Trade Surplus like Germany #MakeInIndia @nsitharaman @narendramodi,0.8409506015479564,2020-05-05 10:38:09 UTC,POSITIVE
"In India, there is a #covid19 app Aarogya Setu that is being rolled out, and being made mandatory.    i have so many questions.  and the right people are pushing back. watch this space.  #covidethics #covidindia       https://t.co/PXfYT238c8",0.5071300476789474,2020-05-03 17:54:14 UTC,POSITIVE
"In the jest to focus on covid, India can't afford to undermine it's healthcare infrastructure for non-communicable &amp; non-covid diseases. Various reports are suggesting decline of basic medical facilities for non-covid patients. Equal medical attention for all is a must. +End",0.5482644736766815,2020-05-03 14:30:00 UTC,NEGATIVE
"Post lockdown India is not post COVID India, so what is the govt's plan?  https://t.co/ofZsGGFDf2",0.34800963327288625,2020-05-03 14:04:40 UTC,NEGATIVE
"Post lockdown India is not post COVID India, so what is the govt's plan?  https://t.co/9sg4wo06md",0.3508967112749815,2020-05-03 13:30:00 UTC,NEGATIVE
"Dear PR team, 3 events in 6 weeks! Don't exhaust all the options, #covidindia is a long haul till we have #vaccine with *National immunisation program* in place pan #India.",0.7481062918901443,2020-05-03 06:03:02 UTC,POSITIVE
"ReUP: COVID India map: Odisha 4th with 96% rise in active cases in 10-days! Eastern states feeling the heat. Odisha in top-5 in growth rate of active #nCoV cases. Growth beats high burden states, except Maharashtra  https://t.co/j6MNEjh6J2  #OdishaTVExclusive #OdishaFightsCorona  https://t.co/zVVcWDQuSt",0.6445476323366165,2020-05-03 05:43:32 UTC,POSITIVE
Sounds about right...  #covidindia  https://t.co/7zUCbzbJwm,0.5719531506299973,2020-05-03 02:39:52 UTC,POSITIVE
#BlogAlert  #HimachalPradesh Govt. - working tirelessly to minimise the impact of COVID-19 on the state! Read NOW:  https://t.co/dFnl4YLonq   #Covid_India #CoronavirusIndia   @PMOIndia @HMOIndia @CimGOI @DIPPGOI @CMOFFICEHP @jairamthakurbjp @MoHFW_INDIA @drharshvardhan @NITIAayog,0.5152497559785842,2020-05-02 10:52:57 UTC,NEGATIVE
"#Lockdown3 #India saga is like the old morbid Indian joke: “Operation successful,patient dead” . #CovidIndia .@ShekharGupta # https://theprint.in/national-interest/situation-normal-but-all-locked-up-how-modi-govt-has-risked-incapacitating-india/412971/ .@ThePrintIndia",0.381008742749691,2020-05-02 08:46:03 UTC,NEGATIVE
"#Kashmir is #India’s Palestine - the only part of India that is almost permanently under imposed  #lockdown &amp; military/police rule. Now #Mosha are doubling down on #Kashmiris, abusing the fact that the rest of India is wallowing in self pity about lockdown. #covidindia",0.3735980622470379,2020-05-02 07:06:24 UTC,NEGATIVE
It's time to raise your voice to hold the Authorities accountable. #ProtectHealthPrivacy  #RegisterYourVoice  Lets say no to surveillance without due process.  visit -  https://t.co/sxQqAhC5M8 #surveillance #privacymatters #privacy #Covid_19 #covidindia #arogyasetuapp  https://t.co/Yoscx0ugOA,0.5503867626190185,2020-05-02 00:26:48 UTC,NEGATIVE
"It's still summer and reports of heavy rain in Bemgaluru and Pune. Nationwide lockdown isn't helping. Besides Covid, India also needs to look after climate change issues",0.4809867739677429,2020-05-01 21:59:12 UTC,NEGATIVE
#COVIDLockdown extended for two more weeks beyond May 4 #covidindia,0.3035658378154039,2020-05-01 13:41:34 UTC,NEGATIVE
"Big 👍🏾 for my city, Bengaluru. Thanks to everybody, particularly the frontline workers, who worked hard for this to happen and the millions of poor and migrant workers who sacrificed big time. #covidindia  https://t.co/jHIvvjbUD0",0.9376237890683115,2020-05-01 09:36:21 UTC,POSITIVE
Here is a quick intro to public health ethics. .gonna make you all into ethicists.  Ignore tilt of the head- dogs do the same thing when thinking hard...  thanks to @d_dialogues India for helping spread the message. this is 2/3 vids.  #covidethics #covid19 #covidindia,0.5659992039203644,2020-04-30 12:14:52 UTC,NEGATIVE
"Watch: How family and society members welcomed a lady-doctor who returned home after 20 Days of non-stop service, treating #COVID19 patients.  India salutes the indomitable spirit of all #CoronaWarriors #CoronaFighters #covidindia  c  https://t.co/dnYOxkUbbj",0.6035199806094169,2020-04-30 09:32:47 UTC,POSITIVE
"Two in a row, how cruel! And what of the hundreds who are nameless - just part of the daily #Covidindia death stats. #RIP each of them &amp; #RIP #RishiKapoor who livened up Bollywood to the very end.  My thoughts are with #NeetuKapoor, equally bright spot in childhood memories.",0.45016020759940145,2020-04-30 07:22:36 UTC,POSITIVE
"""In Covid, India needs to develop gender-responsive strategies to strengthen public health preparedness, which do not de-prioritise health needs of women."", writes @ThePrintIndia   Read more here:  https://t.co/LdjJuqyo17",0.5659008800983429,2020-04-29 04:16:34 UTC,NEGATIVE
Total number of #covid cases in India crosses 30000. #covidindia,0.3315652348101139,2020-04-28 15:44:06 UTC,NEGATIVE
#BlogAlert  Khaki-clad #COVIDWarriors- working tirelessly to keep us protected amidst the #Covid19 pandemic.  Read about them here  https://t.co/ntabGLJ70y  #Covid_India #CoronavirusIndia   @PMOIndia @HMOIndia @AmitShah @MumbaiPolice @DelhiPolice @Uppolice @amitabhk87 @NITIAayog,0.5046359330415726,2020-04-28 13:29:18 UTC,NEGATIVE
Yeh hai india @sardesairajdeep thanks for sharing this  #covidindia #COVID19,0.8651381626725196,2020-04-28 11:03:36 UTC,POSITIVE
"Since #covidindia does not seem to be going away in a hurry,such a scoring system may help States take decisions more objectively. Experts in statistics and risk management kindly provide your feedback and if you would like to work on this DM me. 8/8",0.7830040343105793,2020-04-28 10:54:57 UTC,POSITIVE
"#HTExclusive | “Post-Covid, India is emerging as an alternate destination for the world to fulfill its food needs”, says @HarsimratBadal_   #CoronavirusOutbreak #Covid19Pandemic   Read more:  https://t.co/XPEEMICznE  https://t.co/9jeyNJzujv",0.5245170056819916,2020-04-28 06:47:54 UTC,NEGATIVE
Reverse it and you will find the #economy curve for India.  #FlattenTheCurve #covidindia,0.37506203353405,2020-04-28 06:30:51 UTC,NEGATIVE
"#HTExclusive | Post-Covid, India set to emerge as world food factory, says @HarsimratBadal_   (Interview by @vinayak_ramesh)  #CoronavirusOutbreak #Covid19Pandemic    https://t.co/XPEEMICznE  https://t.co/m2hz6i5zwV",0.49260122925043104,2020-04-28 05:31:18 UTC,NEGATIVE
"Post-Covid, India set to emerge as world food factory, says Harsimrat Kaur Badal  https://t.co/t04FI0EmA1",0.6396606773138046,2020-04-28 05:16:56 UTC,POSITIVE
"From 'Super Spreaders' to Super Saviours: #TablighiJamaat Members Donate Plasma For #Covid Patients. These are the same people who were being demonised, harassed &amp; assaulted. My report on ⁦@thewire_in⁩ #CovidIndia #CovidUpdates   https://t.co/crQ2DHXKrQ",0.5321435928344727,2020-04-27 18:11:06 UTC,NEGATIVE
"During this pandemic, streets across the country are being powered &amp; maintained like clockwork. This has been possible because our EESL Corona Warriors are at service, making the streets safe &amp; illuminated.  A big salute to these unsung heroes. #UjalaPrakashPathKa #CovidIndia  https://t.co/OnbqLFHwp2",0.8150561332702637,2020-04-27 15:12:23 UTC,POSITIVE
Behind the facade of COViD...India is genuinely preparing for a huge decisive war... All PsyOps and military deployments indicate this...  We better ramp up our preperations...  https://t.co/oJ6BMsMpAk,0.6483984440565109,2020-04-27 11:08:40 UTC,NEGATIVE
"#CoronaVirusUpdates   #COVID2019india   #covidindia   દેશમાં #coronavirus ના કેસ 20 હજારને પાર  Active: 20177 Cured~Discharged: 5913 Deaths: 826  TILL - 4/27/2020, 06:32:20 AM  @MoHFW_INDIA @JayantiRavi @drharshvardhan  https://t.co/86b9GHYnQg",0.3822805017232895,2020-04-27 02:34:20 UTC,NEGATIVE
@SinanAlHarith Not surprising. Vietnam’s reputation for efficiency and business friendliness predates Covid. India has struggled to get beyond slogans like “Make in India.” Why do you think BD is falling short?,0.4324428175576031,2020-04-26 15:47:44 UTC,NEGATIVE
"#BreakingNews | India's total number of #Coronavirus positive cases rises to 26,917 -including 20,177 active cases, 5,914 cured/discharged/migrated and 826 deaths : @MoHFW_INDIA #Covid_19india #coronaupdatesindia #covidindia  https://t.co/uAkwthQV9n",0.308457987010479,2020-04-26 12:50:07 UTC,NEGATIVE
#Covid2019 | Know the top 5 latest technologies that #Brokers can utilise to sustain in realty sector amid #Coronavirus outbreak:  https://t.co/vRIGZXHXHU  #COVIDー19 #CoronavirusPandemic #covidindia #EachOneReachOne  https://t.co/oDivuN3ULO,0.7962056666612625,2020-04-26 12:30:00 UTC,POSITIVE
#Covid2020 | What are the concerns of commercial #RealEstate landlords and tenants amid #Coronavirus crisis? Click here to find out:  https://t.co/GSFPwWKuGw  #COVIDー19 #CoronavirusPandemic #covidindia #EachOneReachOne  https://t.co/XCYmijjqAa,0.4388899147510529,2020-04-26 12:30:00 UTC,NEGATIVE
State of testing. COVID. India.,0.6820443242788314,2020-04-26 11:17:53 UTC,NEGATIVE
"#Covid2019 | #RealEstate developers to focus on sanitising the #Coworking spaces post #Lockdown! Know how from Robin Chhabra, Founder and Architect, Dextrus:  https://t.co/0sMmLghUSG  #COVIDー19 #CoronavirusPandemic #covidindia #EachOneReachOne  https://t.co/uFmEz67tTs",0.41525543928146363,2020-04-26 07:30:00 UTC,NEGATIVE
#Covid2019 | How are retailers finding ways for revenue sharing to tide over the #Coronavirus crisis? Know here:  https://t.co/Nub2EeQPnT  #COVIDー19 #CoronavirusPandemic #covidindia #EachOneReachOne  https://t.co/SDFxp3iEIM,0.4399538591504097,2020-04-26 07:30:00 UTC,NEGATIVE
This is the only thing positive about #CovidIndia.,0.4897749900817871,2020-04-26 06:08:23 UTC,NEGATIVE
"Branded products will see a spike post #lockdown, says @Shashimediabran. Catch him, @Sam_Balsara &amp; @ashishbhasin1 as they discuss changes in consumer habits that are expected in a post #COVID #India @ 11 am, only on @brandequitylive. @sonalikrishna  https://t.co/eYdCyzDbyN",0.4194332964718342,2020-04-26 04:00:00 UTC,NEGATIVE
#Covid2019 | Demand for integrated township projects to go up post #Coronavirus crisis! Know more:  https://t.co/NCD6flDybf  #COVIDー19 #CoronavirusPandemic #Covidindia #EachOneReachOne  https://t.co/2Vfs6YYjH1,0.4390698954463005,2020-04-26 02:30:00 UTC,NEGATIVE
#Covid2019 | #RealEstate collaborations defer for an indefinite time amid #Coronavirus outbreak. Read more:  https://t.co/uTHgWUlqp6  #COVIDー19 #CoronavirusPandemic #Covidindia #EachOneReachOne  https://t.co/kUrD7iT4FN,0.43175612986087797,2020-04-26 02:30:00 UTC,NEGATIVE
"#Gujarat reports 256 new COVID-19 cases, taking the tally to 3,071. Death toll rises to 133 with six fatalities.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz",0.28945326432585716,2020-04-25 16:30:46 UTC,NEGATIVE
"At least 38 fresh COVID-19 cases were reported in West Bengal, taking the total number of #coronavirus patients in the state to 541.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz",0.36231362596154215,2020-04-25 16:30:12 UTC,NEGATIVE
A 57-year-old police constable who had been diagnosed with COVID-19 passed away in #Mumbai today.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz,0.540141174197197,2020-04-25 16:29:57 UTC,NEGATIVE
"#Mumbai, #Pune lockdown may be extended till 18 May: State health minister  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz",0.32779674120247365,2020-04-25 16:29:31 UTC,NEGATIVE
"One death and 66 new COVID-19 positive cases have been reported in #TamilNadu today. Total number of cases in the state is at 1,821.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz",0.24649449735879897,2020-04-25 16:28:49 UTC,NEGATIVE
"Four people tested positive for #coronavirus in #Jharkhand today, taking the total number of cases in the state to 63.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz",0.45351207107305525,2020-04-25 16:28:31 UTC,NEGATIVE
21 new COVID-19 positive cases reported in Dharavi today; the total number of positive cases in #Mumbai's slum cluster is now 241 including 14 deaths.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz,0.3862150028347969,2020-04-25 16:28:14 UTC,NEGATIVE
"96 Police personnel have tested positive for COVID-19 till today in #Maharashtra. Of these, 7 have recovered: Maharashtra Police  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz",0.49573497772216796,2020-04-25 16:27:57 UTC,NEGATIVE
26 new cases have been confirmed for COVID-19 in #Karnataka taking the total positive cases in the state to 500 which includes 18 deaths and 158 discharges.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz,0.4707030445337296,2020-04-25 16:27:43 UTC,NEGATIVE
"1778 #COVID19 positive cases have been reported in the state, so far out of which 1,504 are active cases. 248 people have been cured/discharged. 26 deaths have been reported.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia    https://t.co/N3KcOut9iz",0.3812103196978569,2020-04-25 16:27:21 UTC,NEGATIVE
"#COVID19 cases rise to 238 in Bihar, with 10 more people testing positive today. Out of the new cases, five have been reported in Kaimur, four in Buxar and one in Patna.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia    https://t.co/N3KcOut9iz",0.4656002402305603,2020-04-25 16:26:59 UTC,NEGATIVE
"Days after #Goa and #Manipur became India's first two states to have zero COVID-19 cases, #Tripura Chief Minister announced that the state has become coronavirus- free.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz",0.3370810531079769,2020-04-25 16:26:09 UTC,NEGATIVE
#Delhi has maintained one of the best recovery rates in the country with 857 patients discharged from the hospital so far.   #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz,0.8453473836183548,2020-04-25 16:25:49 UTC,POSITIVE
"Over 5,000 people have recovered from the disease, according to the ministry of health and welfare. #Maharashtra has the highest number of recovered patients at 840.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz",0.39197583943605424,2020-04-25 16:25:30 UTC,NEGATIVE
"#Maharashtra continues to report the highest number of #coronavirus deaths at 301 followed by #Gujarat (127), #MadhyaPradesh (92), and #Delhi (53).  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz",0.4081593662500381,2020-04-25 16:25:01 UTC,NEGATIVE
"The #COVID19 count in #Maharashtrea stood at 6,817. #Mumbai alone accounted for over 3,000 #coronavirus cases, the worst affected city in the country.   #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz",0.27121909596025945,2020-04-25 16:24:30 UTC,NEGATIVE
"Coronavirus has claimed 57 lives in the last 24 hours, taking the death toll in the country to 779.   #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOubyr1",0.2706946309655905,2020-04-25 16:23:13 UTC,NEGATIVE
"India recorded 1,429 coronavirus cases in the last 24 hours. The total number of #coronavirus cases in the country has climbed to 24,530.   #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz",0.3241529792547226,2020-04-25 16:22:58 UTC,NEGATIVE
All shops may open in rural areas but malls will stay shut in all places.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz,0.40734704211354256,2020-04-25 16:22:07 UTC,NEGATIVE
Neighborhood and standalone shops are allowed to resume business but those in markets will remain shut till May 3 for the national lockdown to contain the coronavirus.   #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz,0.32370982468128207,2020-04-25 16:21:49 UTC,NEGATIVE
Over 25 lakh people have now been affected by COVID-19 across the globe as per the latest figures  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19    https://t.co/N3KcOut9iz,0.3974127098917961,2020-04-25 16:21:10 UTC,NEGATIVE
"The death toll due to the COVID-19 rose to 779, while the number of cases rose to 24,530 cases in India.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19    https://t.co/N3KcOut9iz",0.28752265516668557,2020-04-25 16:20:52 UTC,NEGATIVE
#RealEstateNews | Developers seek deadline extension from #Rajasthan RERA amid #Coronavirus crisis:  https://t.co/xUyjne6a5X  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/R3u1aDORLY,0.4076076038181782,2020-04-25 14:30:00 UTC,NEGATIVE
#RealEstateNews | Major industrial hubs likely to remain closed in UP due to #Coronavirus crisis:  https://t.co/Mk6ISbDu1t  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/TkqJyuB30j,0.4018488086760044,2020-04-25 14:30:00 UTC,NEGATIVE
"#Covid2019 | Commercial #RealEstate to attract buyers despite #Coronavirus slowdown. Know how from Sanchit Bhutani, CFO, Bhutani Group:  https://t.co/fhMFTKCdU9  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/J3al9oRVIV",0.552136018872261,2020-04-25 12:30:00 UTC,NEGATIVE
"#Covid2019 |  How can you set up a perfect work from home corner amid #Coronavirus lockdown? Basob Majumdar, Vice President-Design, HomeLane shares smart ways:  https://t.co/5vPQmCvhGh  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/hJ2B1kE14v",0.6784868627786637,2020-04-25 12:30:00 UTC,NEGATIVE
Vidya Balan does her bit in the most charming way. #covidindia  https://t.co/juldaFSbnF,0.8140451302751899,2020-04-25 11:09:07 UTC,POSITIVE
"#Covid2019 | #Coronavirus pandemic to hit realty demand by up to 60% in the upcoming quarters, opines Amit Goenka, MD and CEO, @NisusFinance:  https://t.co/F9C7wrxN8e  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/jGtHy1UHQi",0.4214528098702431,2020-04-25 07:30:00 UTC,POSITIVE
"""It's my pets that bring a smile to my face, so how can I expect them to transmit the virus?!""  We urge people to take care of their pets just like Ms. Suhasini Maniratnam. @Manekagandhibjp @gauri_maulekhi @kanikadewanpfa   #animallover #peopleforanimals #covidindia #staysafe  https://t.co/tanx0f6fLC",0.6702082365751266,2020-04-25 07:15:04 UTC,POSITIVE
"Now, employment policies in post-covid India are expected to include temporary suspension clauses, newer concepts around leaves, as well as policies governing work from home  (report by @Goutam20)    https://t.co/pHjCrCB7xj",0.6530702024698257,2020-04-25 04:56:58 UTC,NEGATIVE
#RealEstateNews | Centre urges States to allow construction activities in power sector amid #Lockdown2! Know more:  https://t.co/oqqX0glXu7  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/kPgxbxZC2t,0.3500852264463902,2020-04-24 14:30:00 UTC,NEGATIVE
#RealEstateNews | #TamilNadu and #Uttarakhand to resume construction and mining works. Read more:  https://t.co/AYzxmduoE1  #TamilNaduNews #UttarakhandNews #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/nYAdX6fP9P,0.5084014683961868,2020-04-24 14:30:00 UTC,NEGATIVE
#RealEstateNews | #Karnataka Government permits limited construction activities amid #Lockdown2! Click here to know more:  https://t.co/3eVsC7unEa  #KarnatakaNews #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/vPRtbniEsP,0.3319913938641548,2020-04-24 14:30:00 UTC,NEGATIVE
"Not wearing a mask in #Goa will attract a fine of Rs 100, according to a latest state government directive.   #Covid_19 #covidindia  https://t.co/mhZdvXUkVo",0.3608263649046421,2020-04-24 14:22:38 UTC,NEGATIVE
"The Central government on Friday asserted that the spread of #coronavirus is limited and under control, while also quoting a study which stated that there is no spike in utilisation of fever and cold medicines in the country.   #Covid_19 #covidindia  https://t.co/76Z72iJvCv",0.4076674163341522,2020-04-24 14:13:29 UTC,NEGATIVE
Bengali daily Aajkaal's senior photojournalist dies of suspected COVID-19  #CoronavirusLockdown #CoronavirusPandemic #covidindia #Covid_19 #WestBengal   https://t.co/nsIPxtWXo7,0.3978434637188911,2020-04-24 14:05:04 UTC,NEGATIVE
#Covid_19 #Lockdown #CovidIndia #Law COVID-19 Lockdown: From 15th April to 3rd May   https://t.co/LInr9PzgCC,0.30285088494420054,2020-04-24 13:30:00 UTC,NEGATIVE
"#Covid2019 | Reduction in property prices further is unlikely amid #Coronavirus crisis, opines Koshy Varghese, MD, Value Designbuild Pvt Ltd. Read the interview with @99acresIndia:  https://t.co/F4DK7WF2es  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/Cr1iRIgOUU",0.42541256323456766,2020-04-24 12:30:00 UTC,NEGATIVE
#Covid2019 | Know the impact of #Coronavirus outbreak on #Indian cement industry! Click here:  https://t.co/F0YYYFKpbz  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/7JdYe5Qz2Z,0.5335900276899338,2020-04-24 12:30:00 UTC,NEGATIVE
"#Covid2019 | Developers may introduce innovative schemes to boost sales post lockdown, opines @SanchitBhutani, CFO, @BhutaniGroup. Read the interview with @99acresIndia:  https://t.co/F7fTMHkaAu  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/RoMJJU0t9W",0.4497890681028366,2020-04-24 07:30:00 UTC,NEGATIVE
#Covid2019 | Know how #RealEstate agents can utilise technology to sustain amid #Coronavirus outbreak:  https://t.co/JE9Eh0pqw1  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/AFw7KEHAIr,0.6425156056880951,2020-04-24 07:30:00 UTC,NEGATIVE
"Confirmed cases per 100 tests: 4.3% Total tests conducted: 5,41,789 Despite conservative testing protocol (i.e. testing people with higher probability of contracting COVID), India has v low infection rate compared to EU, US.  https://t.co/6pzHMVbG3w",0.4288223683834076,2020-04-24 07:08:46 UTC,NEGATIVE
"Coronavirus India live updates: Total COVID-19 cases in the country jump to 23,077; death toll at 718 #CoronaVirusUpdates #COVID #India    https://t.co/egVucrLFYb  https://t.co/bkFavhA9KY",0.30365446731448176,2020-04-24 03:29:49 UTC,NEGATIVE
#Covid2019 | Know the impact of #Coronavirus outbreak on #Indian commercial and retail #RealEstate:  https://t.co/WnIFUqjLI6  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/EttHlvrXSu,0.44040520340204237,2020-04-24 02:30:00 UTC,NEGATIVE
"#Covid2019 | Project quality and timely construction post lockdown can aid #RealEstate revival, opines Vikas Bhasin, MD, @sayabuildcon. Read the interview with @99acresIndia:  https://t.co/tusGKNwmpB  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/InfsVztlRK",0.653347858786583,2020-04-24 02:30:00 UTC,POSITIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Ward_64 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/ZcNBk0TEXT",0.7788775458931922,2020-04-23 21:51:51 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Ward_61 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/epYEpxj8NO",0.7802233800292016,2020-04-23 21:49:16 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Ward_62 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/oKzZBIiSal",0.779715609550476,2020-04-23 20:04:59 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia  #Versova #covidindia #FightAgainstCoronavirus  https://t.co/1l7IJQPtHz",0.8285395905375481,2020-04-23 19:49:22 UTC,NEGATIVE
"#CoronaVirusUpdates : The total number of coronavirus cases in the national capital on Thursday rose to 2376, with 128 new cases and two fresh deaths being reported in a day. #COVID19 #Covidindia #Delhi @MoHFW_INDIA   https://t.co/ymOLiiume8",0.31885511949658396,2020-04-23 16:38:21 UTC,NEGATIVE
Courtesy: WhatsApp  #Covid_19  #CoronaUpdate #covidindia  #citizenship  #AntiCAA_NRC_NPR  https://t.co/BfxSTX1blW,0.5233709454536438,2020-04-23 16:32:21 UTC,NEGATIVE
