title,joy,love,sadness,surprise,fear,anger,created_at,sentiment
All shops may open in rural areas but malls will stay shut in all places.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz,0.5393168926239014,0.004626983776688576,0.0421135239303112,0.003198693972080946,0.22773794829845428,0.18300595879554749,2020-04-25 16:22:07 UTC,NEGATIVE
Neighborhood and standalone shops are allowed to resume business but those in markets will remain shut till May 3 for the national lockdown to contain the coronavirus.   #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19   https://t.co/N3KcOut9iz,0.1622820943593979,0.003853914560750127,0.06390419602394104,0.0033122426830232143,0.6094700694084167,0.1571774184703827,2020-04-25 16:21:49 UTC,NEGATIVE
Over 25 lakh people have now been affected by COVID-19 across the globe as per the latest figures  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19    https://t.co/N3KcOut9iz,0.005634836386889219,0.0008284967625513673,0.15977565944194794,0.002986450679600239,0.821491003036499,0.009283507242798805,2020-04-25 16:21:10 UTC,NEGATIVE
"The death toll due to the COVID-19 rose to 779, while the number of cases rose to 24,530 cases in India.  #coronaupdatesindia #Coronaindia #COVID #Covid_19 #Covid_19india #covidindia #COVID19    https://t.co/N3KcOut9iz",0.23159641027450562,0.005653873085975647,0.2738713026046753,0.006712995935231447,0.27631881833076477,0.2058466225862503,2020-04-25 16:20:52 UTC,NEGATIVE
#RealEstateNews | Developers seek deadline extension from #Rajasthan RERA amid #Coronavirus crisis:  https://t.co/xUyjne6a5X  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/R3u1aDORLY,0.23754382133483887,0.004930321127176285,0.07759502530097961,0.0027015830855816603,0.5243062376976013,0.15292300283908844,2020-04-25 14:30:00 UTC,NEGATIVE
#RealEstateNews | Major industrial hubs likely to remain closed in UP due to #Coronavirus crisis:  https://t.co/Mk6ISbDu1t  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/TkqJyuB30j,0.08735417574644089,0.003357991110533476,0.2731550335884094,0.002768290927633643,0.5528804659843445,0.08048403263092041,2020-04-25 14:30:00 UTC,NEGATIVE
"#Covid2019 | Commercial #RealEstate to attract buyers despite #Coronavirus slowdown. Know how from Sanchit Bhutani, CFO, Bhutani Group:  https://t.co/fhMFTKCdU9  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/J3al9oRVIV",0.7033067345619202,0.004010612610727549,0.022998416796326637,0.0022758806589990854,0.1724596470594406,0.09494871646165848,2020-04-25 12:30:00 UTC,NEGATIVE
"#Covid2019 |  How can you set up a perfect work from home corner amid #Coronavirus lockdown? Basob Majumdar, Vice President-Design, HomeLane shares smart ways:  https://t.co/5vPQmCvhGh  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/hJ2B1kE14v",0.997480571269989,0.0004472868167795241,0.0006588908145204186,0.00022162891400512308,0.00048304491792805493,0.0007086250116117299,2020-04-25 12:30:00 UTC,NEGATIVE
Vidya Balan does her bit in the most charming way. #covidindia  https://t.co/juldaFSbnF,0.9986873269081116,0.0004135905473958701,0.0002544397138990462,0.0003118373570032418,0.00015157759480644017,0.00018128022202290595,2020-04-25 11:09:07 UTC,POSITIVE
"#Covid2019 | #Coronavirus pandemic to hit realty demand by up to 60% in the upcoming quarters, opines Amit Goenka, MD and CEO, @NisusFinance:  https://t.co/F9C7wrxN8e  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/jGtHy1UHQi",0.282326340675354,0.005252232309430838,0.05522266402840614,0.0035832026042044163,0.5381395220756531,0.11547600477933884,2020-04-25 07:30:00 UTC,POSITIVE
"""It's my pets that bring a smile to my face, so how can I expect them to transmit the virus?!""  We urge people to take care of their pets just like Ms. Suhasini Maniratnam. @Manekagandhibjp @gauri_maulekhi @kanikadewanpfa   #animallover #peopleforanimals #covidindia #staysafe  https://t.co/tanx0f6fLC",0.7027827501296997,0.010944372043013573,0.024118714034557343,0.0012561117764562368,0.03189805895090103,0.22899998724460602,2020-04-25 07:15:04 UTC,POSITIVE
"Now, employment policies in post-covid India are expected to include temporary suspension clauses, newer concepts around leaves, as well as policies governing work from home  (report by @Goutam20)    https://t.co/pHjCrCB7xj",0.5509012937545776,0.0045318929478526115,0.08609024435281754,0.0027464234735816717,0.2131475806236267,0.14258258044719696,2020-04-25 04:56:58 UTC,NEGATIVE
#RealEstateNews | Centre urges States to allow construction activities in power sector amid #Lockdown2! Know more:  https://t.co/oqqX0glXu7  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/kPgxbxZC2t,0.04931389167904854,0.006368348374962807,0.017644327133893967,0.000946000509429723,0.2936856746673584,0.6320416927337646,2020-04-24 14:30:00 UTC,NEGATIVE
#RealEstateNews | #TamilNadu and #Uttarakhand to resume construction and mining works. Read more:  https://t.co/AYzxmduoE1  #TamilNaduNews #UttarakhandNews #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/nYAdX6fP9P,0.8206019401550293,0.004119060002267361,0.042439740151166916,0.002052757190540433,0.06876876205205917,0.062017906457185745,2020-04-24 14:30:00 UTC,NEGATIVE
#RealEstateNews | #Karnataka Government permits limited construction activities amid #Lockdown2! Click here to know more:  https://t.co/3eVsC7unEa  #KarnatakaNews #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/vPRtbniEsP,0.3250121772289276,0.005331418476998806,0.031358685344457626,0.003333191853016615,0.47848060727119446,0.1564839631319046,2020-04-24 14:30:00 UTC,NEGATIVE
"Not wearing a mask in #Goa will attract a fine of Rs 100, according to a latest state government directive.   #Covid_19 #covidindia  https://t.co/mhZdvXUkVo",0.5417401790618896,0.004571835044771433,0.02497314102947712,0.0025664535351097584,0.12410401552915573,0.30204442143440247,2020-04-24 14:22:38 UTC,NEGATIVE
"The Central government on Friday asserted that the spread of #coronavirus is limited and under control, while also quoting a study which stated that there is no spike in utilisation of fever and cold medicines in the country.   #Covid_19 #covidindia  https://t.co/76Z72iJvCv",0.04927084222435951,0.0023444818798452616,0.030236471444368362,0.0018949878867715597,0.45493820309638977,0.4613150358200073,2020-04-24 14:13:29 UTC,NEGATIVE
Bengali daily Aajkaal's senior photojournalist dies of suspected COVID-19  #CoronavirusLockdown #CoronavirusPandemic #covidindia #Covid_19 #WestBengal   https://t.co/nsIPxtWXo7,0.0013138564536347985,0.0002819375949911773,0.005840901751071215,0.0006746521103195846,0.9887478351593018,0.00314074638299644,2020-04-24 14:05:04 UTC,NEGATIVE
#Covid_19 #Lockdown #CovidIndia #Law COVID-19 Lockdown: From 15th April to 3rd May   https://t.co/LInr9PzgCC,0.02456641010940075,0.001879689167253673,0.019389938563108444,0.0019110587891191244,0.39395853877067566,0.5582943558692932,2020-04-24 13:30:00 UTC,NEGATIVE
"#Covid2019 | Reduction in property prices further is unlikely amid #Coronavirus crisis, opines Koshy Varghese, MD, Value Designbuild Pvt Ltd. Read the interview with @99acresIndia:  https://t.co/F4DK7WF2es  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/Cr1iRIgOUU",0.11038754135370255,0.0018435051897540689,0.017602864652872086,0.0024403485003858805,0.8350291848182678,0.03269663825631142,2020-04-24 12:30:00 UTC,NEGATIVE
#Covid2019 | Know the impact of #Coronavirus outbreak on #Indian cement industry! Click here:  https://t.co/F0YYYFKpbz  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/7JdYe5Qz2Z,0.11083395779132843,0.003136421088129282,0.037696536630392075,0.003659971756860614,0.7717755436897278,0.07289765030145645,2020-04-24 12:30:00 UTC,NEGATIVE
"#Covid2019 | Developers may introduce innovative schemes to boost sales post lockdown, opines @SanchitBhutani, CFO, @BhutaniGroup. Read the interview with @99acresIndia:  https://t.co/F7fTMHkaAu  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/RoMJJU0t9W",0.9918563365936279,0.000687930325511843,0.001404963550157845,0.0009778087260201573,0.0017850636504590511,0.003288020845502615,2020-04-24 07:30:00 UTC,NEGATIVE
#Covid2019 | Know how #RealEstate agents can utilise technology to sustain amid #Coronavirus outbreak:  https://t.co/JE9Eh0pqw1  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/AFw7KEHAIr,0.7932546138763428,0.005410289391875267,0.027017628774046898,0.0019885168876498938,0.11249849200248718,0.05983062461018562,2020-04-24 07:30:00 UTC,NEGATIVE
"Confirmed cases per 100 tests: 4.3% Total tests conducted: 5,41,789 Despite conservative testing protocol (i.e. testing people with higher probability of contracting COVID), India has v low infection rate compared to EU, US.  https://t.co/6pzHMVbG3w",0.2790737450122833,0.01204378716647625,0.2582113444805145,0.0027780800592154264,0.19097137451171875,0.2569216191768646,2020-04-24 07:08:46 UTC,NEGATIVE
"Coronavirus India live updates: Total COVID-19 cases in the country jump to 23,077; death toll at 718 #CoronaVirusUpdates #COVID #India    https://t.co/egVucrLFYb  https://t.co/bkFavhA9KY",0.11608066409826279,0.003452494041994214,0.05345770716667175,0.004829700570553541,0.7820695638656616,0.04010986164212227,2020-04-24 03:29:49 UTC,NEGATIVE
#Covid2019 | Know the impact of #Coronavirus outbreak on #Indian commercial and retail #RealEstate:  https://t.co/WnIFUqjLI6  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/EttHlvrXSu,0.11336948722600937,0.0030594696290791035,0.03308309242129326,0.00299072009511292,0.7958560585975647,0.05164119601249695,2020-04-24 02:30:00 UTC,NEGATIVE
"#Covid2019 | Project quality and timely construction post lockdown can aid #RealEstate revival, opines Vikas Bhasin, MD, @sayabuildcon. Read the interview with @99acresIndia:  https://t.co/tusGKNwmpB  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/InfsVztlRK",0.979233980178833,0.0012314082123339176,0.0024411221966147423,0.0007064607925713062,0.006530542392283678,0.009856369346380234,2020-04-24 02:30:00 UTC,POSITIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Ward_64 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/ZcNBk0TEXT",0.010132654570043087,0.001374245504848659,0.8980764746665955,0.001190045615658164,0.08227575570344925,0.006950917653739452,2020-04-23 21:51:51 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Ward_61 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/epYEpxj8NO",0.012112821452319622,0.001589685445651412,0.8822982907295227,0.0012998381862416863,0.09489575773477554,0.0078036426566541195,2020-04-23 21:49:16 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Ward_62 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/oKzZBIiSal",0.014032313600182533,0.0017062535043805838,0.8677313327789307,0.0014303952921181917,0.1066211462020874,0.008478587493300438,2020-04-23 20:04:59 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia  #Versova #covidindia #FightAgainstCoronavirus  https://t.co/1l7IJQPtHz",0.005566991865634918,0.0011090623447671533,0.8832090497016907,0.0011425240663811564,0.10369262844324112,0.005279729142785072,2020-04-23 19:49:22 UTC,NEGATIVE
"#CoronaVirusUpdates : The total number of coronavirus cases in the national capital on Thursday rose to 2376, with 128 new cases and two fresh deaths being reported in a day. #COVID19 #Covidindia #Delhi @MoHFW_INDIA   https://t.co/ymOLiiume8",0.3735013008117676,0.004033971112221479,0.03311288729310036,0.005996874999254942,0.5351595282554626,0.04819539189338684,2020-04-23 16:38:21 UTC,NEGATIVE
Courtesy: WhatsApp  #Covid_19  #CoronaUpdate #covidindia  #citizenship  #AntiCAA_NRC_NPR  https://t.co/BfxSTX1blW,0.8386459946632385,0.007044920697808266,0.012134450487792492,0.0023781796917319298,0.037339966744184494,0.1024564728140831,2020-04-23 16:32:21 UTC,NEGATIVE
Something wrong with the twitter search engine algorithm.... search for covid India and top results throw up Arnab!!  https://t.co/jBOhgTCmfI,0.039964914321899414,0.001335607492364943,0.01457760389894247,0.0019262261921539903,0.20340596139431,0.7387896776199341,2020-04-23 14:54:35 UTC,NEGATIVE
Govt of #India is the servant of the people of India and the citizen-state contract is the #constitution. A reminder from concerned ex-civil servants that #covidindia is not license to play communal politics.  https://t.co/ShXHodzYQW,0.005270057823508978,0.0007321353768929839,0.0023334454745054245,0.00035752091207541525,0.026665210723876953,0.9646416902542114,2020-04-23 14:32:37 UTC,NEGATIVE
"#COVID19 : The government said on Thursday that it has been able to ""cut coronavirus transmission"", minimise its spread and increase the doubling time of COVID-19 cases in the country. #coronavirusinindia #CovidIndia #Lockdown @MoHFW_INDIA   https://t.co/Rjx6oiUXUK",0.5584815740585327,0.004267937038093805,0.041743651032447815,0.003613332286477089,0.3108035922050476,0.08108989894390106,2020-04-23 13:12:03 UTC,NEGATIVE
"#Covid2019 | How can flexible workspaces turn #Coronavirus lockdown into an opportunity? Know from Ankit Jain, Founder, @Skootr_Offices:   https://t.co/SGWHYBqvee  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/u1POOtpvDy",0.6723124384880066,0.004911256954073906,0.029953815042972565,0.0029132107738405466,0.1712854951620102,0.11862379312515259,2020-04-23 12:30:00 UTC,NEGATIVE
"#Covid2019 | Developers may introduce innovative schemes to boost sales post lockdown, opines @SanchitBhutani, CFO, @BhutaniGroup. Read the interview with @99acresIndia:   https://t.co/t8cJXIzw18   #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/ztggfIFX7O",0.9928540587425232,0.0006491414969787002,0.001234961673617363,0.0009354400681331754,0.0015768286539241672,0.0027494672685861588,2020-04-23 12:30:00 UTC,NEGATIVE
latest #article #nishaJamVwal : Fight Corona: #Prevention #Protection  https://t.co/c3tpKrKWcv via @LinkedIn @nishajamvwal #corona #CovidIndia,0.7981603741645813,0.005619865842163563,0.018844174221158028,0.0017144535668194294,0.07482894510030746,0.10083218663930893,2020-04-23 10:31:38 UTC,NEGATIVE
#Covid2019 | Is your property deal cancelled amid #Coronavirus lockdown? Know how to claim a refund of your money:   https://t.co/VNoHmtxXiE   #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/0jOU49Z9rJ,0.021496789529919624,0.0014838064089417458,0.8596311807632446,0.00101287174038589,0.018425248563289642,0.09795000404119492,2020-04-23 07:45:19 UTC,NEGATIVE
"#Covid2019 | Developers might reduce property prices to regain buyers' attention amid #Coronavirus outbreak, avers Harvinder Singh Sikka, MD, @SikkaGroup. Read the full interview with @99acresIndia:   https://t.co/MLoTTjLMSW  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/N9G4imHDqP",0.4387569725513458,0.004152930341660976,0.06111518293619156,0.0037302698474377394,0.36300209164619446,0.12924246490001678,2020-04-23 07:43:49 UTC,NEGATIVE
"Just a confirmation: in times of #COVID India is one of the very few countries in the world which is refusing to let it's stranded citizens fly back home, all this while allowing dozens of evacuation flights out with tourists.",0.0029163947328925133,0.0008258193265646696,0.12453872710466385,0.001730550779029727,0.7766701579093933,0.09331832081079483,2020-04-23 07:33:40 UTC,POSITIVE
"#CoronaVirusUpdate  #COVID2019  #covidindia  વિશ્વમાં #Covid19 ના કેસ 26 લાખને પાર  Confirmed : 26,30,005 Test : 44,82,434 Recovered: 7,21,734 Death : 1,83,470  ●US:8,42,621 ●Spain:2,08,389 ●Italy:1,87,327 ●France:1,57,135 ●Germany:1,50,648  Till : 23-04-2020 - 01:02 PM  https://t.co/sfFCq3j9Cu",0.6999204754829407,0.005376111716032028,0.07709822058677673,0.007335844449698925,0.15373358130455017,0.05653578042984009,2020-04-23 07:32:52 UTC,NEGATIVE
"Taking citizen engagement to new heights, @MoHFW_India launches 'COVID India Seva' on twitter. #IndiaFightsCorona   Via @mygovindia  https://t.co/Ix13pVErIP",0.5453775525093079,0.005217714700847864,0.012984747998416424,0.0018650532001629472,0.037715766578912735,0.3968391716480255,2020-04-23 04:36:25 UTC,POSITIVE
#Covid2019 | Know the top 7 ways #RealEstate developers can turn #Coronavirus crisis into an opportunity:   https://t.co/0ZvoYs8To4  #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/GnHFHklXcN,0.4714828133583069,0.005046099424362183,0.06971494108438492,0.002864598296582699,0.2656119763851166,0.18527963757514954,2020-04-23 02:30:00 UTC,POSITIVE
#Covid2019 | What steps are taken by the residential societies to curb #Coronavirus? Know here:   https://t.co/hhvNR4DMYJ    #COVIDー19 #CoronavirusPandemic #covidindia  https://t.co/lglRhl9omJ,0.13907846808433533,0.0038430034182965755,0.03238702192902565,0.002908269176259637,0.68675297498703,0.13503022491931915,2020-04-23 02:30:00 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Ward_61 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/rcCzXBVAvX",0.011034880764782429,0.0015229530399665236,0.8987407684326172,0.0012007346376776695,0.08064534515142441,0.006855351384729147,2020-04-22 21:30:19 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Ward_61 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/MrOPHAox8j",0.011374487541615963,0.0014794664457440376,0.8890371918678284,0.001257988391444087,0.08903032541275024,0.007820609956979752,2020-04-22 21:25:43 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Ward_60 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/G244aFOIOA",0.011380934156477451,0.0015359800308942795,0.878817081451416,0.0013049885164946318,0.09932047128677368,0.007640528958290815,2020-04-22 21:22:13 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Ward_63 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/p1qkWbGEbL",0.012849478051066399,0.0017077326774597168,0.8780681490898132,0.001348244957625866,0.09818803519010544,0.007838411256670952,2020-04-22 17:35:31 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Ward_61 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/PoCws0SeGR",0.010823238641023636,0.0014680889435112476,0.9027386903762817,0.0011801249347627163,0.07709722965955734,0.00669271033257246,2020-04-22 16:41:00 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Ward_60 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/zFiivdSqO7",0.011786101385951042,0.0015774683561176062,0.8844379186630249,0.0012999966274946928,0.09340474754571915,0.007493806071579456,2020-04-22 16:34:23 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in  #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown. #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia #Covid_19india  https://t.co/gbHTjnDuUm",0.006336970254778862,0.0011538696708157659,0.8785386085510254,0.0011871292954310775,0.1070229560136795,0.005760426167398691,2020-04-22 16:29:06 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in  #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown. #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia #Covid_19india  https://t.co/IgWpt6quCn",0.006078509613871574,0.0011517637176439166,0.8875209093093872,0.0011466564610600471,0.09869991987943649,0.005402309820055962,2020-04-22 16:14:05 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in  #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown. #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia #Covid_19india  https://t.co/HhzqWtiYVN",0.006057299207895994,0.001124773407354951,0.8911609053611755,0.001141148153692484,0.09519663453102112,0.005319124553352594,2020-04-22 16:09:13 UTC,NEGATIVE
"Taking citizen engagement to new heights, @MoHFW_India launches 'COVID India Seva' on twitter. #IndiaFightsCorona  https://t.co/7j6RIo9cvn",0.4523910880088806,0.004682114347815514,0.01167459785938263,0.0019265800947323442,0.03617618978023529,0.4931494891643524,2020-04-22 14:25:05 UTC,POSITIVE
Thousands of companies mull China exit after Covid; India next global manufacturing hub?   https://t.co/KyoCgnpXYq,0.7630946636199951,0.003669103141874075,0.01800113543868065,0.0037068293895572424,0.06018361821770668,0.15134473145008087,2020-04-22 13:43:38 UTC,NEGATIVE
Covid India LIVE: 10 Uttar Pradesh districts declared #coronavirus free now   @myogiadityanath #CoronavirusOutbreak     https://t.co/YJczUJTgPY,0.8752484917640686,0.003527690190821886,0.032861027866601944,0.0018812157213687897,0.05268152058124542,0.03380008414387703,2020-04-22 12:10:00 UTC,NEGATIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in  #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/CShPVKJpm6",0.0060525513254106045,0.0011067213490605354,0.8909453749656677,0.0011116649257019162,0.09507463872432709,0.005709003657102585,2020-04-22 11:47:36 UTC,NEGATIVE
A doubling rate of nearly 9 days and a steady slowing of the rate of increase of cases is very good news. #Covid_19 #covidindia,0.9986329674720764,0.0003258715441916138,0.0004033010918647051,0.00020217640849296004,0.00018740174709819257,0.0002483467978890985,2020-04-22 09:20:04 UTC,POSITIVE
"Our Volunteers Providing Essential Services By Distributing Food , to Needy People in #Ward_61 #Versova_Vidhansabha who are highly impacted during this #CoronaVirus #Covid_19 Lockdown.  #StayHome #StaySafe #IndiaFightsCorona #lockdownindia #Lockdown21 #Versova #covidindia  https://t.co/pUlL5U1VEm",0.01109184417873621,0.0015380317345261574,0.8813624978065491,0.0012971761170774698,0.0972873717546463,0.007423051167279482,2020-04-22 08:55:57 UTC,NEGATIVE
No new cases reported in #Assam in past 7 days: @himantabiswa   #lockdown #coronaupdatesindia #Covid_19india  #covidindia  https://t.co/IRDjKyW0DG,0.1008504182100296,0.0028420418966561556,0.04167380556464195,0.0032640949357300997,0.7134009599685669,0.13796871900558472,2020-04-22 08:54:22 UTC,NEGATIVE
Moradabad: 5 arrested for attacking policemen in Nawabpura test coronavirus positive | via @IndiaTVNews  #coronavirus #CoronavirusPandemic #COVIDー19 #covidindia   https://t.co/GyoC8F0sYF,0.01361746247857809,0.0012615302111953497,0.018736600875854492,0.0017691990360617638,0.5783731937408447,0.38624200224876404,2020-04-22 06:35:20 UTC,NEGATIVE
".@priyankachopra to provide 10,000 footwears to healthcare workers.  #covidindia #COVID19 #PriyankaChopra  https://t.co/fOL4vY34L4",0.9174985885620117,0.0047678519040346146,0.011413940228521824,0.0015624086372554302,0.018293121829628944,0.046464115381240845,2020-04-22 06:15:59 UTC,NEGATIVE
It is shocking to see the absence of Terms of Service or a Privacy Policy that binds the developer/publisher of the app and its end user. #PrivacyPolicy #DataProtection #Surveillance #covidindia  https://t.co/eMlvDI8hqJ,0.020793132483959198,0.0027342496905475855,0.003673293860629201,0.019356299191713333,0.28258413076400757,0.6708588600158691,2020-04-22 05:34:13 UTC,NEGATIVE
#coronavirusinindia #COVIDー19 #COVID #India LIVE: President #Trump suspends issuing of new #GreenCard for 60 days Follow latest updates with  https://t.co/MfGC3PX60B,0.13952131569385529,0.0035222528968006372,0.1906403750181198,0.0025225889403373003,0.15863339602947235,0.5051600933074951,2020-04-22 05:26:16 UTC,NEGATIVE
"Coronavirus India Lockdown Live Updates: Maharashtra records 552 new COVID-19 cases, state's tally past 5,000 #coronavirusinindia #CoronavirusPandemic #covidindia #Maharashtra    https://t.co/Fi6j2vslYR  https://t.co/t4vS0ldpOn",0.4137818515300751,0.005780009087175131,0.05539994314312935,0.0046756877563893795,0.4009089767932892,0.1194535419344902,2020-04-22 04:07:08 UTC,NEGATIVE
Interactive platform '#COVID_INDIA_SEVA' launched to provide real time solutions to #COVID19 related queries.  https://t.co/4jIbc88JUV,0.949017345905304,0.0020494430791586637,0.00471110362559557,0.002011455362662673,0.015370510518550873,0.026840055361390114,2020-04-22 02:47:09 UTC,POSITIVE
▪️ No fresh case reported in 61 more districts from 23 States/UTs during the last 14 days  ▪️ COVID India Seva platform launched to engage citizens on #COVID19  Check out PIB's daily COVID-19 bulletin for more  👉  https://t.co/ydvs2nsgfN  @PunjabGovtIndia @DiprHaryana,0.7719638347625732,0.003960024565458298,0.012348281219601631,0.0019384552724659443,0.04156685248017311,0.1682225614786148,2020-04-22 02:26:22 UTC,NEGATIVE
Ministry of Health &amp; Family Welfare and Twitter launch COVID India Seva for health-related queries.   https://t.co/SIGSBlLoPb,0.6233670711517334,0.008912756107747555,0.01446982380002737,0.00472542829811573,0.13439512252807617,0.21412985026836395,2020-04-22 00:27:00 UTC,NEGATIVE
Interactive platform 'COVID INDIA SEVA' launched to provide real time solutions to #COVID19 related queries.    https://t.co/IoFYUGkJqs,0.9211772680282593,0.002778115216642618,0.006184627301990986,0.0024968436919152737,0.02707722783088684,0.040285877883434296,2020-04-21 20:31:00 UTC,POSITIVE
"Union Health Minister Harsh Vardhan on Tuesday launched the ‘COVID India Seva’, an interactive platform to establish a direct channel of communication during the pandemic. #COVID19 #HealthMinistry  https://t.co/n1GYQr9LE7",0.947866678237915,0.0023975251242518425,0.009507669135928154,0.0024114211555570364,0.024243678897619247,0.01357304397970438,2020-04-21 19:30:15 UTC,POSITIVE
Union Minister of Health and Family Welfare Dr Harsh Vardhan launches Covid India Seva  @CovidIndiaSeva  to respond to citizens' queries in real time...  https://t.co/KU7Wr51S2h,0.5363119840621948,0.007249327842146158,0.012029518373310566,0.005215274170041084,0.21137943863868713,0.2278144210577011,2020-04-21 18:54:54 UTC,POSITIVE
When we may be out of #coronavirus  #COVIDー19 ??  @newsplatform_I @neelu317    #CoronaCrisis  #CoronavirusPandemic  #covidindia    Watch the full interview here -  https://t.co/oN40fvdItd  https://t.co/UHp8i7XDtY,0.4334873855113983,0.0049215154722332954,0.017721643671393394,0.004830733872950077,0.27524834871292114,0.2637903392314911,2020-04-21 18:34:51 UTC,NEGATIVE
My views on #ArogyaSetuApp.  #coronavirus  #COVIDー19  @newsplatform_I @neelu317    #CoronaCrisis  #CoronavirusPandemic  #covidindia    Watch the full interview here -  https://t.co/oN40fvdItd  https://t.co/SVwWi5pg7W,0.48852071166038513,0.007132749538868666,0.02333081141114235,0.005118010565638542,0.1755998581647873,0.3002977967262268,2020-04-21 18:31:38 UTC,NEGATIVE
